Date,Open,High,Low,Close,Volume,Amount
2020-07-01,20.05,21.35,19.75,21.35,10801377.0,230609398.95
2020-07-02,21.9,22.65,21.3,21.6,12496004.0,269913686.4
2020-07-03,21.6,21.6,20.65,20.7,3844700.0,79585290.0
2020-07-06,20.65,22.55,20.6,21.95,13565692.0,297766939.4
2020-07-07,21.85,21.85,20.8,21.1,4436820.0,93616902.0
2020-07-08,21.45,21.45,20.85,21.0,1820540.0,38231340.0
2020-07-09,21.1,21.25,20.6,20.7,1783089.0,36909942.3
2020-07-10,20.5,20.55,19.45,19.5,2874051.0,56043994.5
2020-07-13,19.9,20.2,19.7,20.0,955759.0,19115180.0
2020-07-14,20.0,20.1,19.65,19.75,782449.0,15453367.75
2020-07-15,19.8,20.15,19.5,19.5,801381.0,15626929.5
2020-07-16,19.85,19.9,19.4,19.5,616355.0,12018922.5
2020-07-17,19.5,19.65,19.05,19.1,932200.0,17805020.0
2020-07-20,19.1,19.3,18.75,19.2,789384.0,15156172.8
2020-07-21,19.3,19.55,19.3,19.55,568778.0,11119609.9
2020-07-22,19.55,19.6,19.2,19.5,657200.0,12815400.0
2020-07-23,19.6,19.6,19.35,19.4,419896.0,8145982.4
2020-07-24,19.3,19.4,18.95,19.0,1578475.0,29991025.0
2020-07-27,19.15,19.35,18.55,18.65,704500.0,13138925.0
2020-07-28,18.65,18.85,18.1,18.1,791628.0,14328466.8
2020-07-29,17.85,18.65,17.85,18.5,903141.0,16708108.5
2020-07-30,18.55,19.05,18.55,19.0,1593487.0,30276253.0
2020-07-31,19.35,19.65,19.2,19.2,3846449.0,73851820.8
2020-08-03,19.15,19.25,18.85,19.05,578712.0,11024463.6
2020-08-04,19.2,19.2,19.0,19.05,372765.0,7101173.25
2020-08-05,19.2,19.2,19.05,19.2,451012.0,8659430.4
2020-08-06,19.1,19.25,18.9,18.95,578880.0,10969776.0
2020-08-07,19.0,19.4,18.6,19.4,1340444.0,26004613.6
2020-08-10,19.25,19.65,19.2,19.55,3006901.0,58784914.55
2020-08-11,19.5,19.55,19.05,19.15,505501.0,9680344.15
2020-08-12,19.15,19.15,18.85,18.95,418600.0,7932470.0
2020-08-13,19.05,19.2,18.8,18.85,382242.0,7205261.7
2020-08-14,18.7,19.0,18.65,18.95,323967.0,6139174.65
2020-08-17,19.05,19.15,18.9,19.1,424176.0,8101761.6
2020-08-18,19.2,20.2,19.2,19.7,3484606.0,68646738.2
2020-08-19,19.65,19.9,19.3,19.35,1085141.0,20997478.35
2020-08-20,19.7,19.9,18.55,19.25,1562092.0,30070271.0
2020-08-21,19.9,20.5,19.7,20.25,5316068.0,107650377.0
2020-08-24,20.1,20.25,19.45,19.6,2728700.0,53482520.0
2020-08-25,19.75,20.2,19.75,19.9,1491010.0,29671099.0
2020-08-26,19.95,20.05,19.8,20.05,856449.0,17171802.45
2020-08-27,20.2,20.3,19.8,19.85,1354536.0,26887539.6
2020-08-28,19.85,20.0,19.7,20.0,501753.0,10035060.0
2020-08-31,20.2,20.3,19.8,19.8,678645.0,13437171.0
2020-09-01,19.8,19.9,19.7,19.75,561666.0,11092903.5
2020-09-02,19.8,19.95,19.75,19.85,389129.0,7724210.65
2020-09-03,20.0,20.5,19.9,20.25,2603489.0,52720652.25
2020-09-04,19.65,20.05,19.6,19.9,1000611.0,19912158.9
2020-09-07,19.8,19.9,19.55,19.55,1108379.0,21668809.45
2020-09-08,19.55,19.65,19.0,19.0,1352899.0,25705081.0
2020-09-09,19.0,19.15,18.7,19.15,430266.0,8239593.9
2020-09-10,19.3,19.3,19.05,19.1,277676.0,5303611.6
2020-09-11,19.05,19.05,18.8,18.8,357080.0,6713104.0
2020-09-14,18.8,19.1,18.8,19.0,379436.0,7209284.0
2020-09-15,18.9,19.2,18.9,18.95,224535.0,4254938.25
