Date,Open,High,Low,Close,Volume,Amount
2020-07-01,37.4,38.8,37.4,38.1,310000.0,11811000.0
2020-07-02,38.75,38.75,38.0,38.2,239000.0,9129800.0
2020-07-03,38.45,38.45,37.8,37.85,241000.0,9121850.0
2020-07-06,38.25,39.25,38.15,38.6,744000.0,28718400.0
2020-07-07,38.9,42.2,38.2,39.9,3216000.0,128318400.0
2020-07-08,39.9,40.5,39.0,39.7,1356000.0,53833200.0
2020-07-09,40.95,41.2,39.45,39.45,728000.0,28719600.0
2020-07-10,39.5,39.5,37.9,37.9,625000.0,23687500.0
2020-07-13,38.25,38.25,37.45,37.75,275000.0,10381250.0
2020-07-14,37.75,38.1,37.5,37.65,183000.0,6889950.0
2020-07-15,37.85,38.0,37.4,37.4,231000.0,8639400.0
2020-07-16,37.6,37.75,37.6,37.6,124000.0,4662400.0
2020-07-17,37.65,38.1,37.4,37.45,275000.0,10298750.0
2020-07-20,37.45,37.45,36.25,36.85,241000.0,8880850.0
2020-07-21,37.2,38.0,37.2,37.5,244000.0,9150000.0
2020-07-22,37.65,37.95,37.15,37.4,190000.0,7106000.0
2020-07-23,37.5,37.8,37.2,37.35,144000.0,5378400.0
2020-07-24,37.35,37.65,36.6,36.6,204000.0,7466400.0
2020-07-27,36.65,37.5,35.6,35.6,211000.0,7511600.0
2020-07-28,36.0,36.7,34.4,34.4,291000.0,10010400.0
2020-07-29,33.7,35.0,33.7,34.65,136000.0,4712400.0
2020-07-30,35.8,35.8,34.7,35.0,162000.0,5670000.0
2020-07-31,34.95,35.6,34.5,34.9,125000.0,4362500.0
2020-08-03,34.9,35.4,33.8,34.5,224000.0,7728000.0
2020-08-04,34.7,35.4,34.7,34.8,227000.0,7899600.0
2020-08-05,35.2,35.5,34.9,35.2,201000.0,7075200.0
2020-08-06,35.5,36.35,35.0,35.1,404000.0,14180400.0
2020-08-07,35.4,35.65,34.5,34.8,189000.0,6577200.0
2020-08-10,36.6,37.45,36.1,36.45,842000.0,30690900.0
2020-08-11,36.95,36.95,36.0,36.25,217000.0,7866250.0
2020-08-12,36.65,36.65,35.6,35.9,148000.0,5313200.0
