Date,Open,High,Low,Close,Volume,Amount
2020-07-01,7.5,7.86,7.35,7.86,1420200,11162772.0
2020-07-02,8.28,8.64,8.28,8.64,1185517,10242866.88
2020-07-03,9.5,9.5,9.5,9.5,935754,8889663.0
2020-07-06,10.45,10.45,10.45,10.45,676004,7064241.8
2020-07-07,11.45,11.45,11.45,11.45,533432,6107796.4
2020-07-08,12.55,12.55,10.35,10.35,1819410,18830893.5
2020-07-09,9.32,9.32,9.32,9.32,1322105,12322018.6
2020-07-10,8.4,8.8,8.39,8.39,1087005,9119971.95
2020-07-13,8.53,9.15,8.17,8.75,918054,8032972.5
2020-07-14,8.42,8.72,8.42,8.55,424000,3625200.0
2020-07-15,8.7,8.76,8.4,8.46,319059,2699239.14
2020-07-16,8.02,8.12,7.88,7.88,465000,3664200.0
2020-07-17,7.1,7.56,7.1,7.1,366005,2598635.5
2020-07-20,6.39,6.84,6.39,6.68,739103,4937208.04
2020-07-21,6.61,7.03,6.52,7.03,240000,1687200.0
2020-07-22,6.53,7.72,6.53,7.72,475001,3667007.72
2020-07-23,8.0,8.49,7.6,8.49,1410841,11978040.09
2020-07-24,8.9,9.33,8.6,9.33,2056942,19191268.86
2020-07-27,9.45,10.2,9.33,9.95,1887866,18784266.7
2020-07-28,10.3,10.5,8.96,8.96,954000,8547840.0
2020-07-29,8.1,9.3,8.07,9.15,658302,6023463.3
2020-07-30,9.22,9.38,8.85,9.18,354600,3255228.0
2020-07-31,9.8,10.05,9.7,10.05,1057260,10625463.0
2020-08-03,10.6,11.05,10.5,11.05,2554000,28221700.0
2020-08-04,11.05,11.15,10.15,10.15,1598500,16224775.0
2020-08-05,10.5,10.55,9.8,9.95,1050995,10457400.25
2020-08-06,10.55,10.55,9.91,9.98,515000,5139700.0
2020-08-07,9.92,9.97,9.32,9.4,1139247,10708921.8
2020-08-10,8.9,9.42,8.6,9.05,872000,7891600.0
2020-08-11,9.1,9.69,9.1,9.45,595180,5624451.0
2020-08-12,9.38,9.9,9.12,9.12,498431,4545690.72
2020-08-13,9.49,9.5,9.09,9.09,658000,5981220.0
2020-08-14,8.96,9.09,8.5,8.77,939920,8243098.4
2020-08-17,8.77,8.9,8.5,8.85,573000,5071050.0
2020-08-18,9.3,9.3,8.91,8.91,516000,4597560.0
2020-08-19,9.33,9.33,9.0,9.0,585200,5266800.0
2020-08-20,9.19,9.19,8.19,8.2,823000,6748600.0
2020-08-21,8.5,9.02,8.31,8.99,758630,6820083.7
2020-08-24,8.64,9.2,8.57,8.7,687337,5979831.9
2020-08-25,8.72,8.89,8.4,8.41,679000,5710390.0
2020-08-26,8.41,8.6,8.4,8.45,399000,3371550.0
2020-08-27,8.45,8.55,8.42,8.46,323100,2733426.0
2020-08-28,8.4,9.3,8.4,9.3,1290612,12002691.6
2020-08-31,10.2,10.2,9.85,10.2,3347020,34139604.0
2020-09-01,9.5,10.15,9.45,9.68,2021568,19568778.24
2020-09-02,9.71,10.15,9.52,9.98,1126000,11237480.0
2020-09-03,10.3,10.4,9.81,9.83,1029200,10117036.0
2020-09-04,9.6,9.92,9.3,9.58,848000,8123840.0
2020-09-07,9.62,10.5,9.62,10.5,1911334,20069007.0
2020-09-08,10.9,10.9,9.8,10.0,1546002,15460020.0
2020-09-09,9.3,10.0,9.3,9.67,815000,7881050.0
2020-09-10,10.0,10.0,9.51,9.51,525000,4992750.0
2020-09-11,9.6,9.7,8.8,9.4,1124000,10565600.0
2020-09-14,9.43,10.3,9.26,9.82,1569000,15407580.0
2020-09-15,9.8,10.15,9.53,9.99,736003,7352669.97
2020-09-16,10.05,10.1,9.77,9.77,477150,4661755.5
2020-09-17,9.77,10.3,9.77,9.8,870815,8533987.0
2020-09-18,9.87,10.25,9.86,9.9,483000,4781700.0
2020-09-21,10.0,10.85,10.0,10.85,2611334,28332973.9
2020-09-22,10.85,11.9,9.99,11.65,3627400,42259210.0
2020-09-23,11.65,11.65,10.55,10.8,2733000,29516400.0
2020-09-24,10.5,11.1,10.0,10.1,1480163,14949646.3
2020-09-25,10.35,10.5,9.65,9.72,1015000,9865800.0
2020-09-28,9.98,9.98,9.5,9.6,562000,5395200.0
2020-09-29,9.6,9.7,9.1,9.11,580000,5283800.0
2020-09-30,9.11,9.49,9.11,9.37,220050,2061868.5
2020-10-05,9.3,9.98,9.3,9.42,378200,3562644.0
2020-10-06,9.45,9.9,9.42,9.73,308573,3002415.29
2020-10-07,9.7,10.3,9.7,9.9,336300,3329370.0
2020-10-08,10.2,10.2,9.73,9.73,255011,2481257.03
2020-10-12,9.74,9.86,9.43,9.46,328200,3104772.0
2020-10-13,9.46,9.65,9.42,9.47,198100,1876007.0
2020-10-14,9.47,9.74,9.3,9.54,401200,3827448.0
2020-10-15,9.47,9.5,9.3,9.41,482000,4535620.0
2020-10-16,9.32,9.39,9.1,9.1,585000,5323500.0
2020-10-19,9.1,9.25,8.8,8.89,584815,5199005.35
2020-10-20,8.89,9.0,8.88,8.92,205000,1828600.0
2020-10-21,8.92,8.99,8.83,8.91,185000,1648350.0
2020-10-22,8.88,8.91,8.8,8.85,129000,1141650.0
2020-10-23,8.5,8.95,8.5,8.95,172000,1539400.0
2020-10-26,9.1,9.36,9.1,9.14,187527,1713996.78
2020-10-27,9.25,9.25,9.07,9.14,102000,932280.0
2020-10-28,9.12,9.19,8.95,9.0,186500,1678500.0
2020-10-29,9.15,9.15,8.8,8.92,108000,963360.0
2020-10-30,8.92,9.11,8.8,8.85,148100,1310685.0
2020-11-02,8.9,9.06,8.55,8.55,204000,1744200.0
2020-11-03,8.74,8.74,8.53,8.64,114250,987120.0
2020-11-04,8.69,8.69,8.55,8.56,126000,1078560.0
2020-11-05,8.56,8.77,8.56,8.7,102761,894020.7
2020-11-06,8.65,9.2,8.65,8.84,272000,2404480.0
2020-11-09,8.82,8.88,8.71,8.86,168000,1488480.0
2020-11-10,8.76,8.84,8.66,8.77,278096,2438901.92
2020-11-11,8.66,8.77,8.63,8.72,102001,889448.72
2020-11-12,8.74,8.74,8.64,8.69,109000,947210.0
2020-11-13,8.65,8.69,8.59,8.67,102000,884340.0
2020-11-16,8.76,8.76,8.6,8.63,129000,1113270.0
2020-11-17,8.69,8.69,8.52,8.53,228176,1946341.28
2020-11-18,8.53,9.19,8.52,8.97,571445,5125861.65
2020-11-19,8.95,9.15,8.85,8.96,226022,2025157.12
2020-11-20,8.9,9.07,8.85,8.9,103000,916700.0
2020-11-23,8.81,8.89,8.75,8.78,159890,1403834.2
2020-11-24,8.78,8.88,8.53,8.66,128409,1112021.94
2020-11-25,8.67,9.19,8.66,9.14,335030,3062174.2
2020-11-26,9.13,9.13,8.97,9.04,157000,1419280.0
2020-11-27,9.04,9.04,8.88,8.96,178001,1594888.96
2020-11-30,8.97,9.17,8.97,9.01,210000,1892100.0
2020-12-01,9.05,9.1,8.89,9.01,211310,1903903.1
2020-12-02,9.02,9.06,9.0,9.02,230700,2080914.0
2020-12-03,9.1,9.1,8.96,8.96,159000,1424640.0
2020-12-04,9.06,9.85,9.06,9.85,1742260,17161261.0
2020-12-07,10.0,10.3,9.5,9.59,1566374,15021526.66
2020-12-08,9.76,9.8,9.5,9.53,448500,4274205.0
2020-12-09,9.53,9.65,9.36,9.45,405632,3833222.4
2020-12-10,9.5,9.8,9.41,9.53,564000,5374920.0
2020-12-11,10.0,10.45,10.0,10.45,3001595,31366667.75
2020-12-14,10.5,11.45,10.45,11.2,3709303,41544193.6
2020-12-15,11.2,11.35,10.6,11.0,1853547,20389017.0
2020-12-16,11.8,12.1,11.35,12.1,3000801,36309692.1
2020-12-17,12.45,13.3,12.3,13.3,2501121,33264909.3
2020-12-18,14.6,14.6,13.5,14.5,6348454,92052583.0
2020-12-21,14.45,14.45,13.05,13.35,4292805,57308946.75
2020-12-22,13.2,13.65,12.05,12.1,2995945,36250934.5
2020-12-23,12.05,13.3,11.9,13.3,2193715,29176409.5
2020-12-24,14.0,14.0,13.3,13.4,2747301,36813833.4
2020-12-25,13.4,13.8,12.8,12.95,1554623,20132367.85
2020-12-28,14.15,14.2,13.5,14.2,2604016,36977027.2
2020-12-29,14.35,14.6,13.65,13.7,2176698,29820762.6
2020-12-30,14.15,14.2,13.35,13.55,805218,10910703.9
2020-12-31,13.85,13.85,13.0,13.15,1288099,16938501.85
2021-01-04,13.75,13.75,13.15,13.15,716028,9415768.2
2021-01-05,13.15,13.15,12.55,12.65,1347558,17046608.7
2021-01-06,12.65,12.65,11.45,12.05,1385621,16696733.05
2021-01-07,12.1,12.55,11.95,12.05,602000,7254100.0
2021-01-08,12.25,12.5,11.65,11.7,852120,9969804.0
2021-01-11,12.25,12.25,11.5,11.6,859022,9964655.2
2021-01-12,11.7,11.75,11.0,11.1,814020,9035622.0
2021-01-13,10.7,11.45,10.7,11.05,448667,4957770.35
