Date,Open,High,Low,Close,Volume,Amount
2021-04-06,0.00,566.00,368.00,507.00,6062384.00,3073628688.00
2021-04-07,518.44,530.00,481.00,490.50,3828169.00,1877716894.50
2021-04-08,498.19,522.00,490.00,511.00,2535160.00,1295466760.00
2021-04-09,505.67,588.00,511.00,583.00,5243251.00,3056815333.00
2021-04-12,551.75,612.00,570.00,607.00,4974213.00,3019347291.00
2021-04-13,597.36,620.00,571.00,581.00,3183249.00,1849467669.00
2021-04-14,593.46,582.00,509.00,564.00,3989219.00,2249919516.00
2021-04-15,547.46,564.00,529.00,556.00,1501332.00,834740592.00
2021-04-16,540.47,560.00,545.00,548.00,1240881.00,680002788.00
2021-04-19,552.14,559.00,507.00,518.00,1502749.00,778423982.00
2021-04-20,530.49,526.00,499.00,514.00,1168963.00,600846982.00
2021-04-21,508.66,525.00,506.00,516.00,734244.00,378869904.00
2021-04-22,516.27,528.00,490.50,495.00,1350389.00,668442555.00
2021-04-23,502.71,499.50,478.50,488.00,909030.00,443606640.00
2021-04-26,486.96,504.00,478.00,481.50,859924.00,414053406.00
2021-04-27,485.67,520.00,460.50,473.00,1103297.00,521859481.00
2021-04-28,472.54,496.50,470.50,486.00,600918.00,292046148.00
2021-04-29,485.76,494.50,476.50,478.50,428984.00,205268844.00
2021-05-03,481.87,478.50,390.50,409.50,2555634.00,1046532123.00
2021-05-04,424.51,419.50,378.50,395.00,1271719.00,502329005.00
2021-05-05,394.13,401.50,385.50,392.00,545823.00,213962616.00
2021-05-06,394.99,399.50,388.50,394.50,563606.00,222342567.00
2021-05-07,394.15,421.50,390.50,413.50,724074.00,299404599.00
2021-05-10,407.26,417.00,387.50,391.50,695673.00,272355979.50
2021-05-11,395.71,394.50,353.50,354.00,1462923.00,517874742.00
2021-05-12,364.52,367.50,310.50,325.50,2116054.00,688775577.00
2021-05-13,332.71,357.00,309.00,338.50,860204.00,291179054.00
2021-05-14,336.57,367.00,341.50,350.00,836260.00,292691000.00
2021-05-17,357.02,357.00,319.00,343.50,1152288.00,395810928.00
2021-05-18,342.62,400.00,347.00,392.00,915143.00,358736056.00
2021-05-19,378.89,409.50,370.00,403.00,1021618.00,411712054.00
2021-05-20,395.06,414.50,390.50,401.50,465972.00,187087758.00
2021-05-21,399.88,419.50,400.50,409.50,637813.00,261184423.50
2021-05-24,409.71,441.50,400.50,436.00,919545.00,400921620.00
2021-05-25,425.18,470.00,435.00,445.00,871453.00,387796585.00
2021-05-26,442.46,449.00,420.00,430.00,619878.00,266547540.00
2021-05-27,433.29,432.00,400.50,421.50,432840.00,182442060.00
2021-05-28,414.76,441.50,416.50,429.00,351797.00,150920913.00
2021-05-31,429.65,439.50,407.50,419.50,478876.00,200888482.00
2021-06-01,417.57,424.50,406.50,406.50,363436.00,147736734.00
2021-06-02,413.28,411.00,396.50,400.00,688375.00,275350000.00
2021-06-03,402.02,410.50,396.00,400.00,339181.00,135672400.00
2021-06-04,401.98,401.50,390.50,401.50,122795.00,49302192.50
2021-06-07,397.42,409.50,395.00,409.50,293711.00,120274654.50
2021-06-08,402.50,421.50,403.50,417.00,428979.00,178884243.00
2021-06-09,412.19,417.50,400.50,409.50,204351.00,83681734.50
2021-06-10,408.50,413.00,404.50,411.00,226784.00,93208224.00
2021-06-11,408.29,428.50,411.50,418.50,531730.00,222529005.00
2021-06-15,419.72,448.50,417.00,447.50,1174739.00,525695702.50
2021-06-16,435.32,468.00,430.50,442.50,610773.00,270267052.50
2021-06-17,440.93,444.50,435.00,444.00,340021.00,150969324.00
2021-06-18,439.48,487.50,444.00,461.00,648032.00,298742752.00
2021-06-21,458.82,460.00,440.00,448.00,492231.00,220519488.00
2021-06-22,448.71,464.50,446.00,456.50,527453.00,240782294.50
2021-06-23,452.87,465.00,452.00,463.00,401454.00,185873202.00
2021-06-24,459.21,498.50,460.50,494.00,1288236.00,636388584.00
2021-06-25,485.72,509.00,489.00,493.50,813970.00,401694195.00
2021-06-28,497.58,498.00,484.00,489.00,315089.00,154078521.00
2021-06-29,490.47,501.00,487.00,489.00,568446.00,277970094.00
2021-06-30,493.40,495.50,467.00,475.00,1228518.00,583546050.00
2021-07-01,474.88,484.00,468.50,470.50,278435.00,131003667.50
2021-07-02,475.28,474.00,467.00,469.50,354058.00,166230231.00
2021-07-05,469.68,484.00,464.50,480.00,407834.00,195760320.00
2021-07-06,479.61,482.00,468.50,470.00,200095.00,94044650.00
2021-07-07,473.56,473.00,460.00,471.50,415084.00,195712106.00
2021-07-08,468.95,505.00,470.00,492.50,773600.00,380998000.00
