Date,Open,High,Low,Close,Volume,Amount
2020-06-29,18.05,18.05,17.90,17.90,258986.00,4635849.40
2020-06-30,17.95,18.15,17.95,18.10,157061.00,2842804.10
2020-07-01,18.15,18.40,18.15,18.35,240170.00,4407119.50
2020-07-02,18.40,18.45,18.40,18.40,155746.00,2865726.40
2020-07-03,18.45,18.45,18.25,18.35,143349.00,2630454.15
2020-07-06,18.50,18.55,18.45,18.45,274624.00,5066812.80
2020-07-07,18.50,18.50,18.35,18.35,301999.00,5541681.65
2020-07-08,18.45,18.45,18.30,18.45,176438.00,3255281.10
2020-07-09,18.45,18.50,18.40,18.45,341524.00,6301117.80
2020-07-10,18.35,18.35,18.10,18.20,182479.00,3321117.80
2020-07-13,18.20,18.35,18.20,18.30,231146.00,4229971.80
2020-07-14,18.30,18.35,18.10,18.15,409900.00,7439685.00
2020-07-15,18.20,18.30,18.10,18.10,1232520.00,22308612.00
2020-07-16,17.05,17.10,16.95,17.00,993130.00,16883210.00
2020-07-17,17.10,17.15,16.95,16.95,212100.00,3595095.00
2020-07-20,16.90,16.90,16.60,16.75,385944.00,6464562.00
2020-07-21,16.85,17.15,16.80,17.05,204600.00,3488430.00
2020-07-22,17.00,17.15,16.90,16.95,131388.00,2227026.60
2020-07-23,17.05,17.05,16.80,16.85,175000.00,2948750.00
2020-07-24,16.85,16.85,16.65,16.65,223665.00,3724022.25
2020-07-27,16.65,16.70,16.55,16.60,187135.00,3106441.00
2020-07-28,16.70,16.80,16.50,16.55,212000.00,3508600.00
2020-07-29,16.55,17.00,16.55,17.00,171080.00,2908360.00
2020-07-30,17.05,17.10,16.80,16.85,147177.00,2479932.45
2020-07-31,17.00,17.00,16.80,16.95,130020.00,2203839.00
2020-08-03,16.85,17.05,16.85,17.05,148898.00,2538710.90
2020-08-04,17.00,17.10,17.00,17.10,92409.00,1580193.90
2020-08-05,17.10,17.15,17.10,17.15,175933.00,3017250.95
2020-08-06,17.25,17.30,17.15,17.15,225121.00,3860825.15
2020-08-07,17.20,17.25,17.05,17.20,143050.00,2460460.00
2020-08-10,17.10,17.15,17.05,17.15,65150.00,1117322.50
2020-08-11,17.30,17.30,17.15,17.15,116300.00,1994545.00
2020-08-12,17.15,17.20,17.05,17.20,182499.00,3138982.80
2020-08-13,17.25,17.30,17.20,17.25,187499.00,3234357.75
2020-08-14,17.30,18.00,17.30,18.00,399997.00,7199946.00
2020-08-17,18.35,18.55,18.35,18.40,1491819.00,27449469.60
2020-08-18,18.50,18.70,18.40,18.40,1085939.00,19981277.60
2020-08-19,18.50,18.60,18.40,18.45,532443.00,9823573.35
2020-08-20,18.50,18.50,17.55,18.00,614300.00,11057400.00
2020-08-21,18.20,18.35,18.05,18.30,253300.00,4635390.00
2020-08-24,18.30,18.35,18.30,18.35,165100.00,3029585.00
2020-08-25,18.45,18.75,18.40,18.45,807200.00,14892840.00
2020-08-26,18.45,18.45,18.35,18.35,120589.00,2212808.15
2020-08-27,18.45,18.45,18.30,18.40,258000.00,4747200.00
2020-08-28,18.40,18.40,18.35,18.40,179550.00,3303720.00
2020-08-31,18.50,18.55,18.40,18.50,545401.00,10089918.50
2020-09-01,18.50,18.55,18.25,18.40,430752.00,7925836.80
2020-09-02,18.45,18.50,18.35,18.45,169301.00,3123603.45
2020-09-03,18.60,18.80,18.50,18.50,906350.00,16767475.00
2020-09-04,18.40,18.75,18.40,18.65,719320.00,13415318.00
2020-09-07,18.70,19.60,18.70,19.40,2342935.00,45452939.00
2020-09-08,19.55,20.30,19.55,19.90,5126690.00,102021131.00
2020-09-09,19.90,20.20,19.65,20.15,1613680.00,32515652.00
2020-09-10,20.20,20.25,19.80,19.80,946124.00,18733255.20
2020-09-11,19.55,19.85,19.55,19.55,899050.00,17576427.50
2020-09-14,20.00,20.60,20.00,20.25,6302798.00,127631659.50
2020-09-15,20.20,20.20,20.00,20.15,1228175.00,24747726.25
2020-09-16,20.25,20.25,20.10,20.15,620652.00,12506137.80
2020-09-17,20.20,20.45,20.10,20.25,1252650.00,25366162.50
2020-09-18,20.40,20.75,20.30,20.50,1206634.00,24735997.00
2020-09-21,20.50,20.65,20.20,20.30,903299.00,18336969.70
2020-09-22,20.20,20.25,19.90,20.05,574605.00,11520830.25
2020-09-23,20.20,20.20,19.60,19.60,728550.00,14279580.00
2020-09-24,19.50,19.50,18.70,18.80,1297577.00,24394447.60
2020-09-25,19.05,19.15,18.65,18.75,549100.00,10295625.00
2020-09-28,18.85,19.20,18.85,19.15,307403.00,5886767.45
2020-09-29,19.30,19.50,19.20,19.50,461000.00,8989500.00
2020-09-30,19.50,19.60,19.30,19.55,259000.00,5063450.00
2020-10-05,19.65,19.65,19.40,19.50,392000.00,7644000.00
2020-10-06,19.55,19.80,19.55,19.80,299252.00,5925189.60
2020-10-07,19.80,19.90,19.60,19.85,149284.00,2963287.40
2020-10-08,19.90,19.90,19.65,19.80,313478.00,6206864.40
2020-10-12,19.80,19.85,19.50,19.60,424450.00,8319220.00
2020-10-13,19.60,19.65,19.30,19.35,253861.00,4912210.35
2020-10-14,19.35,19.45,19.20,19.25,360812.00,6945631.00
2020-10-15,19.35,19.35,19.10,19.25,257950.00,4965537.50
2020-10-16,19.10,19.45,19.10,19.10,382200.00,7300020.00
2020-10-19,19.10,19.40,19.10,19.40,131052.00,2542408.80
2020-10-20,19.40,19.40,19.35,19.40,314160.00,6094704.00
2020-10-21,19.40,19.40,19.10,19.40,321774.00,6242415.60
2020-10-22,19.35,19.35,19.00,19.20,396569.00,7614124.80
2020-10-23,19.40,19.40,19.15,19.20,282356.00,5421235.20
2020-10-26,19.20,19.25,19.10,19.25,177000.00,3407250.00
2020-10-27,19.20,19.20,19.00,19.10,351257.00,6709008.70
2020-10-28,19.25,19.30,19.00,19.00,209815.00,3986485.00
2020-10-29,18.90,18.90,18.65,18.85,627001.00,11818968.85
2020-10-30,18.95,19.05,18.70,18.85,232277.00,4378421.45
2020-11-02,18.90,18.90,18.70,18.80,403103.00,7578336.40
2020-11-03,18.85,19.00,18.85,18.90,176113.00,3328535.70
2020-11-04,19.05,19.10,18.85,19.00,371200.00,7052800.00
2020-11-05,19.10,19.25,18.90,19.05,129199.00,2461240.95
2020-11-06,19.10,19.10,18.95,18.95,108181.00,2050029.95
2020-11-09,19.20,19.20,19.00,19.05,165784.00,3158185.20
2020-11-10,19.25,19.40,19.05,19.30,609715.00,11767499.50
2020-11-11,19.50,19.75,19.40,19.70,776797.00,15302900.90
2020-11-12,19.80,19.80,19.55,19.70,490030.00,9653591.00
2020-11-13,19.80,19.95,19.75,19.95,920339.00,18360763.05
