Date,Open,High,Low,Close,Volume,Amount
2020-07-01,6.02,6.13,6.02,6.09,450000.0,2740500.0
2020-07-02,6.09,6.14,6.09,6.09,349000.0,2125410.0
2020-07-03,6.12,6.15,6.09,6.09,297000.0,1808730.0
2020-07-06,6.09,6.17,6.09,6.12,464000.0,2839680.0
2020-07-07,6.13,6.25,6.1,6.18,641000.0,3961380.0
2020-07-08,6.18,6.18,6.05,6.12,471000.0,2882520.0
2020-07-09,6.19,6.28,6.1,6.16,308000.0,1897280.0
2020-07-10,6.16,6.39,6.09,6.29,592000.0,3723680.0
2020-07-13,6.3,6.9,6.3,6.85,953000.0,6528050.0
2020-07-14,7.0,7.0,6.38,6.38,697000.0,4446860.0
2020-07-15,6.41,6.44,6.1,6.1,515000.0,3141500.0
2020-07-16,6.11,6.2,6.11,6.13,338000.0,2071940.0
2020-07-17,6.18,6.3,6.1,6.1,253000.0,1543300.0
2020-07-20,6.2,6.37,6.11,6.29,167000.0,1050430.0
2020-07-21,6.35,6.35,6.1,6.25,342000.0,2137500.0
2020-07-22,6.21,6.28,6.14,6.25,188000.0,1175000.0
2020-07-23,6.25,6.25,6.14,6.16,83000.0,511280.0
2020-07-24,6.16,6.16,5.94,6.0,328000.0,1968000.0
2020-07-27,6.1,6.1,5.9,5.9,292000.0,1722800.0
2020-07-28,5.9,6.0,5.83,5.84,188000.0,1097920.0
2020-07-29,5.84,5.97,5.84,5.85,258000.0,1509300.0
2020-07-30,5.95,5.95,5.7,5.7,410000.0,2337000.0
2020-07-31,5.82,6.1,5.75,6.1,538000.0,3281800.0
2020-08-03,6.1,6.14,5.8,6.09,412000.0,2509080.0
2020-08-04,6.09,6.09,5.88,6.04,233000.0,1407320.0
2020-08-05,6.06,6.06,5.55,5.78,517000.0,2988260.0
2020-08-06,5.78,5.78,5.31,5.52,887000.0,4896240.0
2020-08-07,5.53,5.7,5.51,5.56,117000.0,650520.0
2020-08-10,5.66,5.88,5.6,5.79,303000.0,1754370.0
