Date,Open,High,Low,Close,Volume,Amount
2020-07-01,36.50,36.75,36.50,36.70,21050,772535.00
2020-07-02,36.70,37.45,36.70,37.40,27085,1012979.00
2020-07-03,37.40,38.10,37.05,38.10,41298,1573453.80
2020-07-06,37.90,38.20,37.80,38.15,73550,2805932.50
2020-07-07,38.15,38.20,37.80,38.20,46275,1767705.00
2020-07-08,38.10,38.20,37.90,38.15,57872,2207816.80
2020-07-09,38.15,38.25,38.15,38.25,80638,3084403.50
2020-07-10,36.65,36.85,36.40,36.70,82540,3029218.00
2020-07-13,36.70,37.40,36.70,37.20,45100,1677720.00
2020-07-14,37.00,37.90,37.00,37.35,28300,1057005.00
2020-07-15,37.40,37.70,37.15,37.70,52216,1968543.20
2020-07-16,37.10,37.80,37.10,37.60,19223,722784.80
2020-07-17,37.55,37.70,37.50,37.65,17200,647580.00
2020-07-20,37.10,37.60,37.00,37.45,14259,533999.55
2020-07-21,37.10,37.70,37.10,37.65,41100,1547415.00
2020-07-22,37.65,37.65,37.20,37.20,16100,598920.00
2020-07-23,37.20,37.50,37.20,37.40,44000,1645600.00
2020-07-24,37.20,37.55,37.00,37.00,23100,854700.00
2020-07-27,36.95,37.40,36.85,36.85,17000,626450.00
2020-07-28,36.60,37.10,36.50,36.60,15326,560931.60
2020-07-29,36.70,36.80,36.60,36.75,22403,823310.25
2020-07-30,36.90,37.00,36.90,36.95,24001,886836.95
2020-07-31,36.90,37.00,36.90,37.00,4000,148000.00
2020-08-03,36.60,36.75,36.50,36.50,17104,624296.00
2020-08-04,36.50,37.00,36.50,36.85,26001,958136.85
2020-08-05,36.85,36.85,36.85,36.85,2551,94004.35
2020-08-06,36.90,37.00,36.90,37.00,20000,740000.00
2020-08-07,37.00,37.00,36.85,36.90,6000,221400.00
2020-08-10,36.90,37.00,36.80,36.80,9030,332304.00
2020-08-11,36.75,37.45,36.75,36.85,3010,110918.50
2020-08-12,36.80,36.95,36.70,36.85,8238,303570.30
2020-08-13,36.80,37.00,36.70,36.75,22413,823677.75
2020-08-14,36.50,36.90,36.50,36.55,21204,775006.20
