Date,Open,High,Low,Close,Volume,Amount
2024-03-14,0.00,1455.00,586.00,1450.00,210336,304987200.00
2024-03-15,1098.21,1470.00,1140.00,1240.00,225620,279768800.00
2024-03-18,1280.41,1270.00,1080.00,1250.00,145787,182233750.00
2024-03-19,1177.90,1380.00,1210.00,1320.00,96713,127661160.00
2024-03-20,1312.64,1340.00,1200.00,1300.00,53128,69066400.00
2024-03-21,1268.05,1320.00,1230.00,1310.00,47823,62648130.00
2024-03-22,1277.21,1330.00,1260.00,1315.00,36588,48113220.00
2024-03-25,1296.34,1315.00,1250.00,1290.00,20076,25898040.00
2024-03-26,1272.77,1290.00,1230.00,1255.00,22159,27809545.00
2024-03-27,1255.09,1260.00,1205.00,1220.00,30531,37247820.00
2024-03-28,1226.51,1225.00,1180.00,1220.00,24065,29359300.00
2024-03-29,1207.16,1255.00,1200.00,1255.00,53862,67596810.00
2024-04-01,1230.69,1360.00,1245.00,1360.00,63373,86187280.00
2024-04-02,1317.68,1570.00,1350.00,1570.00,135225,212303250.00
2024-04-03,1461.94,1790.00,1510.00,1700.00,144821,246195700.00
2024-04-08,1661.14,1770.00,1550.00,1610.00,71690,115420900.00
2024-04-09,1677.53,1670.00,1520.00,1640.00,79415,130240600.00
2024-04-10,1568.12,1615.00,1540.00,1600.00,39940,63904000.00
2024-04-11,1586.99,1880.00,1580.00,1880.00,199046,374206480.00
2024-04-12,1766.04,1960.00,1785.00,1810.00,140880,254992800.00
2024-04-15,1873.68,1810.00,1600.00,1750.00,125136,218988000.00
2024-04-16,1689.47,1760.00,1580.00,1760.00,43725,76956000.00
2024-04-17,1687.65,1930.00,1720.00,1900.00,77935,148076500.00
2024-04-18,1845.02,1910.00,1680.00,1790.00,93351,167098290.00
2024-04-19,1786.96,1790.00,1650.00,1750.00,60009,105015750.00
2024-04-22,1707.69,1780.00,1615.00,1680.00,44637,74990160.00
2024-04-23,1680.45,1720.00,1640.00,1700.00,36694,62379800.00
2024-04-24,1680.61,1760.00,1690.00,1730.00,39594,68497620.00
2024-04-25,1718.25,1740.00,1630.00,1630.00,36438,59393940.00
2024-04-26,1666.55,1700.00,1630.00,1700.00,17209,29255300.00
2024-04-29,1659.29,1700.00,1620.00,1675.00,27105,45400875.00
2024-04-30,1663.50,1670.00,1610.00,1670.00,19483,32536610.00
2024-05-02,1632.12,1635.00,1540.00,1570.00,46903,73637710.00
2024-05-03,1582.48,1590.00,1490.00,1530.00,16343,25004790.00
2024-05-06,1517.77,1600.00,1460.00,1530.00,26118,39960540.00
2024-05-07,1550.05,1590.00,1520.00,1585.00,6678,10584630.00
2024-05-08,1549.30,1585.00,1515.00,1550.00,6120,9486000.00
2024-05-09,1539.31,1565.00,1495.00,1540.00,17524,26986960.00
2024-05-10,1526.56,1555.00,1430.00,1530.00,37736,57736080.00
2024-05-13,1481.79,1560.00,1490.00,1530.00,10855,16608150.00
2024-05-14,1511.29,1555.00,1460.00,1520.00,26566,40380320.00
2024-05-15,1512.04,1535.00,1465.00,1530.00,9654,14770620.00
2024-05-16,1514.24,1530.00,1465.00,1510.00,782,1180820.00
2024-05-17,1505.25,1535.00,1475.00,1530.00,10106,15462180.00
2024-05-20,1511.24,1500.00,1390.00,1440.00,45261,65175840.00
2024-05-21,1451.80,1510.00,1420.00,1510.00,17081,25792310.00
2024-05-22,1469.01,1510.00,1435.00,1490.00,10998,16387020.00
2024-05-23,1472.63,1500.00,1445.00,1470.00,2452,3604440.00
2024-05-24,1488.49,1490.00,1430.00,1490.00,3912,5828880.00
2024-05-27,1456.25,1500.00,1430.00,1470.00,14048,20650560.00
2024-05-28,1448.57,1480.00,1390.00,1450.00,26643,38632350.00
2024-05-29,1422.26,1450.00,1380.00,1420.00,9456,13427520.00
2024-05-30,1396.33,1410.00,1350.00,1400.00,5494,7691600.00
2024-05-31,1387.49,1420.00,1360.00,1400.00,2068,2895200.00
2024-06-03,1400.62,1400.00,1315.00,1380.00,28543,39389340.00
2024-06-04,1369.29,1385.00,1350.00,1375.00,3541,4868875.00
2024-06-05,1369.91,1400.00,1350.00,1350.00,18063,24385050.00
2024-06-06,1366.80,1390.00,1325.00,1365.00,7859,10727535.00
2024-06-07,1349.99,1365.00,1330.00,1365.00,7743,10569195.00
2024-06-11,1354.00,1525.00,1325.00,1525.00,37093,56566825.00
2024-06-12,1455.27,1560.00,1425.00,1500.00,21490,32235000.00
2024-06-13,1503.30,1530.00,1450.00,1470.00,23069,33911430.00
2024-06-14,1461.34,1490.00,1435.00,1460.00,28382,41437720.00
2024-06-17,1467.97,1600.00,1465.00,1555.00,76700,119268500.00
2024-06-18,1524.87,1555.00,1440.00,1510.00,13604,20542040.00
2024-06-19,1493.14,1510.00,1460.00,1500.00,6964,10446000.00
2024-06-20,1485.33,1535.00,1480.00,1535.00,9687,14869545.00
2024-06-21,1516.94,1600.00,1480.00,1595.00,32319,51548805.00
2024-06-24,1561.94,1600.00,1535.00,1550.00,17750,27512500.00
2024-06-25,1564.82,1535.00,1460.00,1530.00,14016,21444480.00
2024-06-26,1505.73,1530.00,1475.00,1485.00,10399,15442515.00
2024-06-27,1508.29,1525.00,1455.00,1475.00,13474,19874150.00
2024-06-28,1484.33,1500.00,1430.00,1495.00,12164,18185180.00
2024-07-01,1475.72,1485.00,1430.00,1485.00,8993,13354605.00
2024-07-02,1461.79,1500.00,1450.00,1485.00,8761,13010085.00
2024-07-03,1490.80,1490.00,1450.00,1480.00,11316,16747680.00
2024-07-04,1463.71,1485.00,1435.00,1460.00,14894,21745240.00
2024-07-05,1449.26,1485.00,1445.00,1480.00,11316,16747680.00
2024-07-08,1459.37,1485.00,1440.00,1480.00,3861,5714280.00
2024-07-09,1454.69,1480.00,1400.00,1435.00,22512,32304720.00
2024-07-10,1427.32,1435.00,1395.00,1425.00,11109,15830325.00
2024-07-11,1411.50,1485.00,1375.00,1450.00,57572,83479400.00
2024-07-12,1418.82,1450.00,1375.00,1420.00,23966,34031720.00
2024-07-15,1394.92,1450.00,1385.00,1400.00,7469,10456600.00
2024-07-16,1415.90,1445.00,1395.00,1425.00,3902,5560350.00
2024-07-17,1417.17,1455.00,1385.00,1455.00,13052,18990660.00
2024-07-18,1416.57,1445.00,1385.00,1415.00,3832,5422280.00
2024-07-19,1414.75,1450.00,1400.00,1410.00,8369,11800290.00
2024-07-22,1428.52,1425.00,1360.00,1405.00,9102,12788310.00
2024-07-23,1395.62,1405.00,1355.00,1405.00,5283,7422615.00
2024-07-26,1381.56,1390.00,1350.00,1390.00,8521,11844190.00
2024-07-29,1362.91,1400.00,1355.00,1395.00,3024,4218480.00
2024-07-30,1386.21,1400.00,1355.00,1395.00,7786,10861470.00
2024-07-31,1374.57,1395.00,1305.00,1390.00,39015,54230850.00
2024-08-01,1355.35,1380.00,1280.00,1305.00,38544,50299920.00
2024-08-02,1321.06,1320.00,1105.00,1210.00,83591,101145110.00
2024-08-05,1208.97,1185.00,931.00,980.00,216676,212342480.00
2024-08-06,998.71,1045.00,955.00,990.00,56278,55715220.00
2024-08-07,997.23,1175.00,1005.00,1170.00,110203,128937510.00
2024-08-08,1103.10,1150.00,1100.00,1130.00,30811,34816430.00
2024-08-09,1131.45,1240.00,1135.00,1235.00,47419,58562465.00
2024-08-12,1203.86,1255.00,1170.00,1225.00,34775,42599375.00
2024-08-13,1210.51,1220.00,1180.00,1220.00,10079,12296380.00
2024-08-14,1211.81,1245.00,1215.00,1230.00,6573,8084790.00
2024-08-15,1228.91,1230.00,1200.00,1225.00,18380,22515500.00
2024-08-16,1221.86,1350.00,1210.00,1325.00,33787,44767775.00
2024-08-19,1293.96,1395.00,1310.00,1395.00,30600,42687000.00
2024-08-20,1363.02,1395.00,1335.00,1370.00,7075,9692750.00
2024-08-21,1358.90,1370.00,1265.00,1295.00,25731,33321645.00
2024-08-22,1290.03,1310.00,1265.00,1300.00,11919,15494700.00
2024-08-23,1276.02,1300.00,1255.00,1300.00,7124,9261200.00
2024-08-26,1268.50,1325.00,1270.00,1310.00,4527,5930370.00
2024-08-27,1286.53,1465.00,1310.00,1450.00,60843,88222350.00
2024-08-28,1404.42,1470.00,1395.00,1450.00,23368,33883600.00
2024-08-29,1426.33,1440.00,1370.00,1420.00,16025,22755500.00
2024-08-30,1402.45,1435.00,1365.00,1425.00,14535,20712375.00
2024-09-02,1383.86,1435.00,1355.00,1420.00,15241,21642220.00
2024-09-03,1380.84,1470.00,1360.00,1470.00,65269,95945430.00
2024-09-04,1424.21,1450.00,1330.00,1435.00,65809,94435915.00
