Date,Open,High,Low,Close,Volume,Amount
2020-06-29,34.20,34.95,34.20,34.80,266000.00,9256800.00
2020-06-30,34.75,34.80,34.50,34.75,117000.00,4065750.00
2020-07-01,34.75,34.75,34.40,34.70,278967.00,9680154.90
2020-07-02,34.75,35.00,34.45,34.85,163000.00,5680550.00
2020-07-03,34.85,34.95,34.60,34.95,100600.00,3515970.00
2020-07-06,35.05,36.80,35.05,36.55,536697.00,19616275.35
2020-07-07,36.55,36.60,35.80,36.50,352000.00,12848000.00
2020-07-08,36.20,36.45,36.10,36.45,174000.00,6342300.00
2020-07-09,36.30,36.30,35.90,36.20,253968.00,9193641.60
2020-07-10,35.80,35.80,35.10,35.80,380000.00,13604000.00
2020-07-13,35.90,35.90,35.15,35.55,427300.00,15190515.00
2020-07-14,35.35,35.50,35.15,35.50,233900.00,8303450.00
2020-07-15,35.80,36.90,35.35,36.15,466142.00,16851033.30
2020-07-16,35.85,36.45,35.60,36.45,324345.00,11822375.25
2020-07-17,36.45,36.45,36.00,36.20,203219.00,7356527.80
2020-07-20,36.10,36.50,35.85,36.45,137601.00,5015556.45
2020-07-21,36.40,36.65,36.30,36.60,283281.00,10368084.60
2020-07-22,36.50,36.80,36.50,36.60,166138.00,6080650.80
2020-07-23,36.70,37.75,36.60,37.75,916680.00,34604670.00
2020-07-24,37.75,37.75,36.80,37.10,463401.00,17192177.10
2020-07-27,37.00,37.00,36.35,36.80,663250.00,24407600.00
2020-07-28,36.50,36.90,36.25,36.25,916100.00,33208625.00
2020-07-29,36.25,37.20,36.25,36.65,630653.00,23113432.45
2020-07-30,36.70,37.50,36.50,37.50,573150.00,21493125.00
2020-07-31,37.40,38.20,37.05,37.50,545203.00,20445112.50
2020-08-03,37.30,37.30,36.60,37.00,761100.00,28160700.00
2020-08-04,36.85,37.10,36.50,37.00,319955.00,11838335.00
2020-08-05,36.80,36.90,36.45,36.70,400710.00,14706057.00
2020-08-06,36.85,36.85,36.30,36.65,278974.00,10224397.10
2020-08-07,36.60,36.70,36.35,36.60,137000.00,5014200.00
2020-08-10,36.35,36.60,36.30,36.60,103203.00,3777229.80
2020-08-11,36.00,36.60,36.00,36.60,205299.00,7513943.40
2020-08-12,36.50,36.50,36.10,36.50,211000.00,7701500.00
2020-08-13,36.70,36.70,36.10,36.30,109030.00,3957789.00
2020-08-14,36.25,36.50,36.15,36.40,154300.00,5616520.00
2020-08-17,36.30,36.65,36.30,36.50,113050.00,4126325.00
2020-08-18,36.75,36.75,36.05,36.50,151250.00,5520625.00
2020-08-19,36.50,36.95,36.40,36.80,201000.00,7396800.00
2020-08-20,36.70,36.80,35.00,35.85,797120.00,28576752.00
2020-08-21,35.80,36.80,35.35,36.45,385027.00,14034234.15
2020-08-24,36.40,36.80,36.05,36.60,167000.00,6112200.00
2020-08-25,36.50,37.90,36.50,37.30,380800.00,14203840.00
2020-08-26,37.30,37.30,36.65,37.25,118265.00,4405371.25
2020-08-27,37.25,38.40,37.10,38.00,833874.00,31687212.00
2020-08-28,37.85,38.80,37.85,38.60,482070.00,18607902.00
2020-08-31,38.90,39.30,38.20,38.65,461314.00,17829786.10
2020-09-01,38.25,38.55,38.05,38.55,365561.00,14092376.55
2020-09-02,38.25,38.70,37.75,37.75,338679.00,12785132.25
2020-09-03,37.55,38.40,37.55,38.00,240344.00,9133072.00
2020-09-04,37.50,38.00,37.30,38.00,237405.00,9021390.00
2020-09-07,37.65,38.50,37.65,38.20,211200.00,8067840.00
2020-09-08,38.25,38.25,37.70,38.20,123200.00,4706240.00
2020-09-09,37.70,38.15,37.60,38.15,135210.00,5158261.50
2020-09-10,38.60,38.60,38.00,38.20,201226.00,7686833.20
2020-09-11,38.25,38.25,37.45,37.95,280180.00,10632831.00
2020-09-14,37.95,38.25,37.80,38.00,119210.00,4529980.00
2020-09-15,38.20,38.20,37.80,38.15,109500.00,4177425.00
2020-09-16,38.15,38.20,37.85,38.10,102000.00,3886200.00
2020-09-17,37.95,38.25,37.85,38.10,102000.00,3886200.00
2020-09-18,38.10,38.10,37.70,38.00,83000.00,3154000.00
2020-09-21,38.20,38.95,38.20,38.80,700025.00,27160970.00
2020-09-22,38.80,38.95,37.80,38.65,835150.00,32278547.50
2020-09-23,38.65,38.75,37.95,38.75,424000.00,16430000.00
2020-09-24,38.65,38.65,37.40,38.20,725500.00,27714100.00
2020-09-25,38.20,38.45,37.80,38.15,383000.00,14611450.00
2020-09-28,38.15,38.50,38.15,38.45,212000.00,8151400.00
2020-09-29,38.50,38.70,38.35,38.55,266000.00,10254300.00
2020-09-30,38.60,38.80,38.45,38.55,393001.00,15150188.55
2020-10-05,38.45,38.70,38.40,38.65,185200.00,7157980.00
2020-10-06,38.80,39.00,38.70,39.00,335200.00,13072800.00
2020-10-07,39.00,39.00,38.70,39.00,114673.00,4472247.00
2020-10-08,39.00,39.40,39.00,39.40,724105.00,28529737.00
2020-10-12,40.30,41.20,40.15,40.15,1213000.00,48701950.00
2020-10-13,40.15,40.40,39.10,39.30,402350.00,15812355.00
2020-10-14,39.50,39.60,39.05,39.20,286955.00,11248636.00
2020-10-15,39.20,39.50,38.00,39.00,438373.00,17096547.00
2020-10-16,39.00,39.50,39.00,39.35,192250.00,7565037.50
2020-10-19,39.40,39.75,39.00,39.75,215500.00,8566125.00
2020-10-20,39.70,39.70,39.20,39.60,149130.00,5905548.00
2020-10-21,39.30,39.55,39.15,39.55,135000.00,5339250.00
2020-10-22,39.50,40.85,39.35,40.85,624662.00,25517442.70
2020-10-23,40.05,40.40,39.75,40.10,319311.00,12804371.10
2020-10-26,40.10,40.15,39.80,39.95,126502.00,5053754.90
2020-10-27,40.00,40.00,39.25,39.65,383489.00,15205338.85
2020-10-28,39.65,39.65,38.95,39.25,240530.00,9440802.50
2020-10-29,38.80,38.90,38.35,38.90,225245.00,8762030.50
2020-10-30,38.90,38.90,38.35,38.70,211394.00,8180947.80
