Date,Open,High,Low,Close,Volume,Amount
2020-06-29,28.25,29.25,28.10,28.80,36000.00,1036800.00
2020-06-30,28.80,29.30,28.80,29.30,13000.00,380900.00
2020-07-01,29.95,29.95,29.95,29.95,1000.00,29950.00
2020-07-02,29.40,29.40,29.10,29.10,12000.00,349200.00
2020-07-03,29.15,29.15,28.25,28.25,18000.00,508500.00
2020-07-06,28.90,28.90,28.90,28.90,3000.00,86700.00
2020-07-07,28.80,29.60,28.15,28.15,146000.00,4109900.00
2020-07-08,28.50,28.50,28.15,28.15,16000.00,450400.00
2020-07-09,28.20,28.20,28.00,28.20,9000.00,253800.00
2020-07-10,28.80,28.95,28.40,28.40,11000.00,312400.00
2020-07-13,28.50,29.20,28.50,29.10,34000.00,989400.00
2020-07-14,29.35,29.35,28.75,28.95,60000.00,1737000.00
2020-07-15,29.05,29.05,28.50,28.85,31000.00,894350.00
2020-07-22,28.75,28.75,28.50,28.50,11000.00,313500.00
2020-07-23,28.35,28.70,28.35,28.70,15000.00,430500.00
2020-07-27,28.05,28.05,28.05,28.05,1000.00,28050.00
2020-07-28,28.40,29.00,28.40,29.00,31000.00,899000.00
2020-07-29,29.00,29.20,28.50,28.95,83000.00,2402850.00
2020-07-30,28.95,29.00,28.50,29.00,132000.00,3828000.00
2020-08-10,29.00,29.00,29.00,29.00,52000.00,1508000.00
2020-08-12,28.80,28.80,28.55,28.55,4000.00,114200.00
2020-08-13,28.50,28.50,28.50,28.50,1000.00,28500.00
2020-08-17,28.80,30.00,28.50,28.80,417000.00,12009600.00
2020-08-18,28.80,28.80,27.75,27.75,23000.00,638250.00
2020-08-19,28.05,28.05,27.50,27.50,24000.00,660000.00
2020-08-20,26.50,27.80,26.00,27.00,32000.00,864000.00
2020-08-21,27.10,27.60,27.10,27.60,2000.00,55200.00
2020-08-24,27.80,27.80,27.80,27.80,1000.00,27800.00
2020-08-25,27.25,28.30,27.25,27.80,4000.00,111200.00
2020-08-27,28.60,28.60,27.50,28.20,96000.00,2707200.00
2020-08-28,28.20,28.95,28.20,28.70,105000.00,3013500.00
2020-08-31,28.95,28.95,27.95,27.95,198000.00,5534100.00
2020-09-01,27.95,27.95,27.95,27.95,4000.00,111800.00
2020-09-08,28.50,28.50,28.50,28.50,1000.00,28500.00
2020-09-09,27.80,27.80,27.80,27.80,7000.00,194600.00
2020-09-14,28.00,28.45,28.00,28.45,28000.00,796600.00
2020-09-16,27.75,27.75,27.70,27.70,6000.00,166200.00
2020-09-21,27.35,28.20,27.00,28.20,7000.00,197400.00
2020-09-22,28.20,28.20,28.20,28.20,1000.00,28200.00
2020-09-23,28.35,28.35,27.65,27.65,3000.00,82950.00
2020-09-24,27.80,28.25,27.70,27.75,150000.00,4162500.00
2020-09-25,28.00,28.20,27.75,28.20,201000.00,5668200.00
2020-09-28,28.35,28.40,28.35,28.40,11000.00,312400.00
2020-09-29,28.35,28.90,28.00,28.90,30000.00,867000.00
2020-09-30,28.60,29.40,28.20,29.40,30000.00,882000.00
2020-10-05,29.40,29.40,29.40,29.40,4000.00,117600.00
2020-10-06,28.55,29.20,28.50,29.20,17000.00,496400.00
2020-10-07,28.50,29.10,28.50,29.10,7000.00,203700.00
2020-10-12,29.15,29.15,28.80,28.80,6000.00,172800.00
2020-10-13,28.55,28.55,28.10,28.10,10000.00,281000.00
2020-10-14,28.80,29.50,28.80,28.95,206000.00,5963700.00
2020-10-15,28.60,28.60,28.45,28.45,15000.00,426750.00
2020-10-19,28.00,28.05,28.00,28.05,3000.00,84150.00
2020-10-21,27.55,28.15,27.50,27.60,7000.00,193200.00
2020-10-22,27.60,29.50,27.60,28.20,30000.00,846000.00
2020-10-23,28.00,28.00,27.90,27.90,5000.00,139500.00
2020-10-26,28.00,28.80,28.00,28.80,14000.00,403200.00
2020-11-06,27.50,28.80,27.50,28.80,4000.00,115200.00
2020-11-09,28.00,28.00,28.00,28.00,9000.00,252000.00
2020-11-10,28.10,28.10,28.10,28.10,1000.00,28100.00
2020-11-11,28.10,28.10,28.05,28.05,9000.00,252450.00
2020-11-12,28.00,28.80,28.00,28.80,11000.00,316800.00
2020-11-13,28.00,28.10,28.00,28.10,17000.00,477700.00
2020-11-16,28.15,28.55,28.10,28.30,25000.00,707500.00
2020-11-19,28.15,28.80,28.00,28.35,27000.00,765450.00
2020-11-20,28.10,28.10,27.90,28.00,24000.00,672000.00
2020-11-23,28.00,28.30,28.00,28.25,122000.00,3446500.00
2020-11-25,28.00,28.40,27.90,27.90,34000.00,948600.00
2020-11-26,27.80,28.00,27.65,28.00,66000.00,1848000.00
2020-11-30,27.95,27.95,27.90,27.90,6000.00,167400.00
2020-12-01,28.00,28.00,28.00,28.00,9000.00,252000.00
2020-12-02,28.00,28.20,28.00,28.20,6000.00,169200.00
2020-12-03,28.00,28.00,28.00,28.00,7000.00,196000.00
