Date,Open,High,Low,Close,Volume,Amount
2020-06-29,17.50,17.75,17.30,17.75,842041.00,14946227.75
2020-06-30,17.90,18.00,17.80,17.90,521004.00,9325971.60
2020-07-01,17.95,18.50,17.95,18.05,1460000.00,26353000.00
2020-07-02,18.30,18.30,18.05,18.20,798940.00,14540708.00
2020-07-03,18.30,18.55,18.15,18.20,920500.00,16753100.00
2020-07-06,18.30,18.70,18.25,18.45,2519060.00,46476657.00
2020-07-07,19.00,19.20,18.40,18.55,2936097.00,54464599.35
2020-07-08,18.55,20.40,18.55,20.40,11140156.00,227259182.40
2020-07-09,22.40,22.40,21.40,22.40,16345467.00,366138460.80
2020-07-10,22.25,23.90,20.45,22.65,18401029.00,416783306.85
2020-07-13,22.65,24.90,22.15,24.90,11678785.00,290801746.50
2020-07-14,24.90,26.30,24.40,25.10,17963159.00,450875290.90
2020-07-15,25.20,26.00,23.50,23.70,9980244.00,236531782.80
2020-07-16,24.20,24.50,22.45,22.65,6890821.00,156077095.65
2020-07-17,22.80,24.40,22.05,23.30,11503200.00,268024560.00
2020-07-20,23.00,23.20,22.10,22.50,5130014.00,115425315.00
2020-07-21,22.75,23.15,22.50,23.15,3156463.00,73072118.45
2020-07-22,23.50,23.80,22.75,22.80,4234300.00,96542040.00
2020-07-23,22.80,23.35,22.65,22.85,2417466.00,55239098.10
2020-07-24,22.90,23.50,21.80,22.00,4229713.00,93053686.00
2020-07-27,22.30,22.50,21.10,21.20,3004538.00,63696205.60
2020-07-28,21.55,23.10,21.35,22.00,9679322.00,212945084.00
2020-07-29,21.85,22.85,21.50,22.85,5047108.00,115326417.80
2020-07-30,22.90,23.85,22.85,22.90,5446173.00,124717361.70
2020-07-31,23.00,24.10,23.00,23.55,7464099.00,175779531.45
2020-08-03,23.80,24.20,23.35,23.55,3365200.00,79250460.00
2020-08-04,23.80,23.95,23.30,23.30,1936011.00,45109056.30
2020-08-05,23.40,24.75,23.40,24.30,6237372.00,151568139.60
2020-08-06,24.65,24.90,23.45,23.50,4193111.00,98538108.50
2020-08-07,23.75,23.85,23.15,23.15,2009001.00,46508373.15
2020-08-10,23.25,23.50,22.55,22.55,2883098.00,65013859.90
2020-08-11,22.60,23.00,21.65,22.00,2457563.00,54066386.00
2020-08-12,22.00,22.70,21.70,22.65,1676450.00,37971592.50
2020-08-13,22.65,23.00,21.35,21.70,6058300.00,131465110.00
2020-08-14,21.70,22.35,21.60,22.35,1678600.00,37516710.00
2020-08-17,22.50,22.85,22.10,22.10,2633870.00,58208527.00
2020-08-18,22.35,22.35,21.75,21.75,1244206.00,27061480.50
2020-08-19,21.95,22.05,21.20,21.90,2623487.00,57454365.30
2020-08-20,21.70,22.05,19.75,20.20,5202436.00,105089207.20
2020-08-21,20.45,21.35,20.40,21.10,2059100.00,43447010.00
