Date,Open,High,Low,Close,Volume,Amount
2020-06-29,38.86,44.20,39.30,42.70,616091.00,26307085.70
2020-06-30,42.19,44.50,39.05,40.65,399432.00,16236910.80
2020-07-01,40.82,40.50,38.85,39.00,174400.00,6801600.00
2020-07-02,39.77,39.30,37.70,38.00,252105.00,9579990.00
2020-07-03,38.39,72.00,39.00,71.50,2261434.00,161692531.00
2020-07-06,55.81,91.00,63.70,82.90,2929772.00,242878098.80
2020-07-07,75.36,82.90,66.50,71.50,1332823.00,95296844.50
2020-07-08,73.85,71.50,67.00,67.80,637567.00,43227042.60
2020-07-09,68.55,71.90,59.80,61.50,787337.00,48421225.50
2020-07-10,65.32,61.80,45.80,52.00,1024052.00,53250704.00
2020-07-13,51.73,60.00,50.50,59.30,457515.00,27130639.50
2020-07-14,54.44,59.00,52.00,53.80,277467.00,14927724.60
2020-07-15,53.74,53.80,51.00,52.00,152710.00,7940920.00
2020-07-16,52.04,57.50,52.20,55.00,228063.00,12543465.00
2020-07-17,54.71,56.20,49.35,52.30,326260.00,17063398.00
2020-07-20,52.24,52.40,47.60,51.30,182901.00,9382821.30
2020-07-21,49.04,54.50,50.00,53.90,184456.00,9942178.40
2020-07-22,52.47,55.30,52.50,53.80,238823.00,12848677.40
2020-07-23,53.83,54.50,49.40,52.10,185527.00,9665956.70
2020-07-24,51.69,51.00,48.50,49.00,171837.00,8420013.00
2020-07-27,49.53,48.80,44.60,45.75,202806.00,9278374.50
2020-07-28,46.07,49.60,45.15,47.90,131741.00,6310393.90
2020-07-29,47.86,47.90,45.00,46.30,64612.00,2991535.60
2020-07-30,46.23,51.20,47.00,50.90,144587.00,7359478.30
2020-07-31,49.24,51.50,48.50,50.00,80634.00,4031700.00
2020-08-03,49.60,50.20,47.00,48.45,54312.00,2631416.40
2020-08-04,47.83,49.80,47.00,49.50,117449.00,5813725.50
2020-08-05,48.16,58.80,47.10,57.50,404818.00,23277035.00
2020-08-06,52.21,58.20,53.50,57.00,455502.00,25963614.00
2020-08-07,56.22,56.50,51.20,52.80,187174.00,9882787.20
2020-08-10,52.90,54.60,52.80,53.90,120982.00,6520929.80
2020-08-11,53.49,54.50,50.80,51.50,96282.00,4958523.00
2020-08-12,51.45,52.00,50.00,51.90,111201.00,5771331.90
2020-08-13,50.94,51.30,50.20,51.20,79232.00,4056678.40
2020-08-14,50.60,51.00,49.80,51.00,82051.00,4184601.00
2020-08-17,50.17,52.00,49.50,52.00,89342.00,4645784.00
2020-08-18,51.05,52.00,49.55,50.60,81620.00,4129972.00
2020-08-19,50.35,50.00,48.00,49.40,110170.00,5442398.00
2020-08-20,49.08,48.00,40.85,45.50,220627.00,10038528.50
2020-08-21,44.96,46.40,44.80,46.40,69604.00,3229625.60
2020-08-24,45.91,46.70,44.00,45.70,44923.00,2052981.10
2020-08-25,45.37,46.00,44.80,45.60,46653.00,2127376.80
2020-08-26,45.45,46.00,44.50,44.80,53401.00,2392364.80
2020-08-27,44.98,46.00,43.80,44.85,49043.00,2199578.55
2020-08-28,44.41,45.00,43.00,44.00,45070.00,1983080.00
