Date,Open,High,Low,Close,Volume,Amount
2020-06-29,22.3,22.3,21.95,22.05,1628909.0,35917443.45
2020-06-30,22.2,22.4,22.0,22.2,642855.0,14271381.0
2020-07-01,22.25,22.4,22.1,22.4,1174073.0,26299235.2
2020-07-02,22.5,23.15,22.45,22.95,1890574.0,43388673.3
2020-07-03,23.05,23.75,23.05,23.05,2741629.0,63194548.45
2020-07-06,23.1,24.15,23.0,24.0,6371031.0,152904744.0
2020-07-07,24.65,24.65,23.45,23.85,3727496.0,88900779.6
2020-07-08,24.0,24.5,23.7,23.75,3446100.0,81844875.0
2020-07-09,24.0,24.9,23.8,24.3,6101522.0,148266984.6
2020-07-10,24.4,24.5,23.1,23.5,3192122.0,75014867.0
2020-07-13,23.7,23.8,23.35,23.35,1576222.0,36804783.7
2020-07-14,23.35,23.4,23.05,23.2,1213686.0,28157515.2
2020-07-15,23.3,24.9,23.3,23.45,9539471.0,223700594.95
2020-07-16,23.65,23.85,23.4,23.75,1702491.0,40434161.25
2020-07-17,23.85,24.5,23.35,23.55,4934637.0,116210701.35
2020-07-20,23.7,23.85,23.25,23.75,1417845.0,33673818.75
2020-07-21,23.95,24.25,23.75,23.9,2131835.0,50950856.5
2020-07-22,24.25,25.85,24.1,24.7,18430499.0,455233325.3
2020-07-23,25.3,26.2,24.75,26.2,11457236.0,300179583.2
2020-07-24,26.2,26.45,24.6,25.0,9898614.0,247465350.0
2020-07-27,25.05,25.15,24.15,24.3,3953179.0,96062249.7
2020-07-28,24.5,24.75,23.8,23.8,3291172.0,78329893.6
2020-07-29,23.8,24.7,23.8,24.55,2468922.0,60612035.1
2020-07-30,24.7,25.45,24.65,25.15,3283158.0,82571423.7
2020-07-31,25.0,25.15,24.7,24.8,1831137.0,45412197.6
2020-08-03,24.8,25.4,24.7,24.85,2116127.0,52585755.95
2020-08-04,24.9,25.1,24.85,24.9,1272433.0,31683581.7
2020-08-05,25.2,25.2,24.9,25.15,1703708.0,42848256.2
2020-08-06,25.35,25.75,25.15,25.2,2579343.0,64999443.6
2020-08-07,25.45,25.75,25.2,25.25,3336538.0,84247584.5
2020-08-10,25.4,27.15,25.4,25.8,9843866.0,253971742.8
2020-08-11,25.6,26.15,25.35,25.45,2996704.0,76266116.8
2020-08-12,25.5,26.8,24.9,26.65,5407382.0,144106730.3
2020-08-13,26.7,26.9,25.85,25.9,3850746.0,99734321.4
2020-08-14,25.9,26.55,25.8,26.2,2862232.0,74990478.4
2020-08-17,26.2,27.8,26.15,27.25,10607127.0,289044210.75
2020-08-18,27.55,28.65,27.1,28.3,9383485.0,265552625.5
