Code,Name,Industry,SubIndustries
1101,台泥,水泥,水泥,水泥製品,汽電共生,電力,預拌混凝土
1102,亞泥,水泥,水泥,汽電共生,電力,預拌混凝土,高爐水泥
1103,嘉泥,水泥,地產,旅宿／餐飲,水泥,物業投資發展,貨櫃場服務,運輸事業,飯店
1104,環泥,水泥,水泥,水泥製品,預拌混凝土
1108,幸福,水泥,水泥,預拌混凝土,高爐水泥
1109,信大,水泥,水泥,預拌混凝土,高爐水泥
1110,東泥,水泥,水泥,高爐水泥
1201,味全,食品加工,乳製品,非酒精飲料,食品加工,飲料相關
1203,味王,食品加工,罐頭業,調味品,調理食品,資產股,速食麵,食品加工
1210,大成,食品加工,大宗物資,肉品加工,農林漁牧,食品加工,飼料
1213,大飲,飲料相關,非酒精飲料,飲料相關
1215,卜蜂,食品加工,肉品加工,農林漁牧,食品加工,飼料
1216,統一,食品加工,乳製品,穀類烘焙製品,速食麵,非酒精飲料,食品加工,飲料相關
1217,愛之味,食品加工,乳製品,罐頭業,非酒精飲料,食品加工,飲料相關
1218,泰山,大宗物資,大宗物資,油脂,非酒精飲料,飲料相關
1219,福壽,食品加工,大宗物資,寵物食品,油脂,農林漁牧,食品加工,飼料
1220,台榮,食品加工,大宗物資,流通業,磨粉製品,製糖,農林漁牧,食品加工,食品飲料相關通路,飼料
1225,福懋油,大宗物資,大宗物資,油脂,農林漁牧,飼料,麵粉
1227,佳格,食品加工,乳製品,保健食品,大宗物資,油脂,穀類烘焙製品,食品加工
1229,聯華,大宗物資,大宗物資,系統整合,軟體業,麵粉
1231,聯華食,食品加工,穀類烘焙製品,調理食品,食品加工,餅乾製品
1232,大統益,食品加工,大宗物資,油脂,磨粉製品,食品加工
1233,天仁,食品加工,旅宿／餐飲,茶葉相關,連鎖飲料,食品加工,餐飲
1234,黑松,飲料相關,流通業,資產股,非酒精飲料,食品飲料相關通路,飲料相關
1235,興泰,農林漁牧,農林漁牧,飼料
1236,宏亞,食品加工,可可製品,食品加工,餅乾製品
1240,茂生農經,農林漁牧,家畜／家禽,農林漁牧,飼料
1256,鮮活果汁-KY,飲料相關,非酒精飲料,飲料相關
1259,安心,旅宿／餐飲,旅宿／餐飲,餐飲
1264,德麥,食品加工,流通業,磨粉製品,穀類烘焙製品,食品加工,食品飲料相關通路
1268,漢來美食,旅宿／餐飲,旅宿／餐飲,餐飲
1294,漢田生技,生物科技,生物科技,食品生技
1295,生合,生物科技,生物科技,食品生技
1301,台塑,塑化原料,AN,EVA,PE,PP,PVC,其他化工產品,化學工業,化纖原料,合成樹脂,塑化原料,鹼業
1303,南亞,塑化原料,DOP,EG,PA,丁二醇,化學工業,化學纖維,化纖原料,印刷電路板,印刷電路板相關,合成樹脂,塑化原料,塑化製品,塑膠加工,塑膠皮布,玻纖布,聚酯棉,聚酯粒,聚酯絲,銅箔,銅箔基板
1304,台聚,塑化原料,ABS,EVA,PE,PS,塑化原料
1305,華夏,塑化原料,PVC,塑化原料,塑化製品,塑膠加工,塑膠皮布
1307,三芳,塑化製品,傳產其他,塑化製品,塑膠皮布,鞋材
1308,亞聚,塑化原料,EVA,PE,塑化原料
1309,台達化,塑化原料,ABS,PS,塑化原料
1310,台苯,塑化原料,SM,塑化原料
1312,國喬,塑化原料,ABS,SM,塑化原料
1313,聯成,塑化原料,DOP,PA,PVC,塑化原料
1314,中石化,化學纖維,AN,CPL,化學纖維,化纖原料,尼龍粒,資產股
1315,達新,塑化製品,塑化製品,塑膠加工,建材,成衣,成衣製造,複合板,資產股
1316,上曜,食品加工,PU樹脂,保健食品,化學工業,地產,營建,食品加工
1319,東陽,汽機車零組件,汽機車零組件,汽車保險桿,汽車鈑金,車用冷卻系統
1321,大洋,塑化原料,PVC,塑化原料,塑化製品,塑膠加工,塑膠皮布,資產股
1323,永裕,塑化製品,塑化製品,塑膠加工
1324,地球,化學工業,化學工業,膠帶
1325,恆大,工業紡織品,不織布,工業紡織品
1326,台化,塑化原料,ABS,PP,PS,PTA,SM,二甲基甲醯胺(DMF),其他化工產品,化學工業,化學纖維,化纖原料,塑化原料,尼龍加工絲,尼龍粒,尼龍絲,粘膠,芳香烴,酚
1336,台翰,電子零件元件,塑膠射出,電子零件元件
1337,再生-KY,塑化原料,EVA,塑化原料,塑化製品,塑膠加工
1338,廣華-KY,汽車內裝,汽車內裝
1339,昭輝,塑化製品,塑化製品,塑膠加工,汽機車零組件,汽車保險桿
1340,勝悅-KY,金融業,傳產其他,租賃,金融業,鞋材
1341,富林-KY,塑化製品,塑化製品,塑膠皮布
1342,八貫,塑化製品,塑化製品,塑膠皮布
1402,遠東新,化學纖維,PTA,化學纖維,化纖原料,家居用品,寢具,成衣,成衣製造,成衣銷售／零售,控股公司,棉紡業,紡紗,織布業,聚酯加工絲,聚酯棉,聚酯粒,聚酯絲,資產股
1409,新纖,塑化製品,化學纖維,塑化製品,塑膠加工,聚酯粒,聚酯絲,資產股
1410,南染,IC封裝測試,IC封裝測試,地產,物業投資發展
1413,宏洲,化學纖維,化學纖維,聚酯粒,聚酯絲
1414,東和,紡紗,地產,混紡紗,物業投資發展,紡紗,資產股
1416,廣豐,軟體業,應用軟體,資產股,軟體業
1417,嘉裕,成衣,成衣,成衣製造,成衣銷售／零售
1418,東華,化學纖維,亞克力棉,化學纖維
1419,新紡,成衣,地產,成衣,成衣銷售／零售,物業投資發展,織布業,資產股
1423,利華,紡紗,毛紡,紡紗,資產股
1432,大魯閣,休閒娛樂,休閒娛樂,大型遊樂場,流通業,百貨業
1434,福懋,工業紡織品,其他公用事業,加油站,尼龍塔夫塔布,尼龍製品,工業紡織品
1435,中福,地產,地產,物業投資發展,資產股
1436,華友聯,地產,地產,營建
1437,勤益控,紡紗,地產,控股公司,毛紡,物業投資發展,紡紗,資產股
1438,三地開發,地產,地產,營建
1439,雋揚,地產,地產,營建,物業投資發展,資產股
1440,南紡,化學纖維,化學纖維,化纖原料,棉紡業,紡紗,聚酯棉,聚酯粒,聚酯絲,資產股
1441,大東,織布業,棉紡業,紡紗,織布業,資產股
1442,名軒,地產,地產,營建
1443,立益物流,運輸事業,倉儲服務,流通業,物流業,貿易,運輸事業
1444,力麗,化學纖維,化學纖維,化纖原料,聚酯加工絲,聚酯粒
1445,大宇,化學纖維,化學纖維,織布業,聚酯加工絲
1446,宏和,織布業,地產,營建,織布業,資產股
1447,力鵬,化學纖維,化學纖維,尼龍粒,織布業
1449,佳和,織布業,地產,營建,織布業
1451,年興,成衣,成衣,成衣製造,織布業
1452,宏益,化學纖維,化學纖維,聚酯加工絲
1453,大將,地產,地產,營建
1454,台富,化學纖維,化學纖維,織布業,聚酯加工絲
1455,集盛,化學纖維,化學纖維,尼龍加工絲,尼龍粒,尼龍絲
1456,怡華,地產,地產,營建
1457,宜進,化學纖維,化學纖維,織布業,聚酯加工絲,聚酯絲,資產股
1459,聯發,化學纖維,化學纖維,聚酯加工絲
1460,宏遠,織布業,織布業
1463,強盛新,織布業,地產,染整,營建,織布業
1464,得力,織布業,織布業
1465,偉全,織布業,織布業
1466,聚隆,化學纖維,加工絲,化學纖維,尼龍加工絲,尼龍絲,聚酯加工絲
1467,南緯,成衣,成衣,成衣製造,織布業,資產股
1468,昶和,織布業,棉紡業,紡紗,織布業
1470,大統新創,織布業,染整,織布業
1471,首利,電子零件元件,機殼,電子零件元件,電源供應器
1472,三洋實業,營造工程,基礎建設,營造工程
1473,台南,成衣,成衣,成衣製造
1474,弘裕,織布業,工業紡織品,織布業
1475,業旺,化學工業,化學工業,染料，顏料
1476,儒鴻,成衣,成衣,成衣製造,織布業
1477,聚陽,成衣,成衣,成衣製造
1503,士電,電力設備,充電樁,引擎相關,智慧電網相關,汽機車零組件,設備儀器商,變電設備,資產股,車用充電相關,配電盤,重電設備,電力設備,電機,電氣開關設備,電氣零件與設備
1504,東元,產業機械,冷氣機,家電,小家電,洗衣機,液晶電視,產業機械,自動化設備,變頻器,資產股,配電工程,重電設備,電冰箱,電力設備,電機
1506,正道,家居用品,傢俱,家居用品,引擎相關,懸吊系統,木床／車架,汽機車零組件,活塞,車用金屬成型,車用鍛件,轉向系統
1512,瑞利,汽機車零組件,汽機車零組件,汽車鈑金,運動產業,運動用品
1513,中興電,產業機械,停車場,其他公用事業,智慧電網相關,產業機械,空調製冷,輸配電設備,配電工程,重電設備,電力設備,電機,電氣開關設備
1514,亞力,電力設備,變電設備,配電工程,配電盤,電力設備,電機,電氣零件與設備
1515,力山,產業機械,健身器材,手工具,木工機械,產業機械,運動產業
1516,川飛,電子通路,車用鋰電池,電子元件代理商,電子通路,電池
1517,利奇,產業機械,產業機械,自行車零件
1519,華城,電力設備,變電設備,配電盤,電力設備
1521,大億,汽機車零組件,汽機車零組件,車燈
1522,堤維西,汽機車零組件,汽機車零組件,車燈
1524,耿鼎,汽機車零組件,汽機車零組件,汽車鈑金
1525,江申,機械零組件,懸吊系統,木床／車架,模具,機械零組件,汽機車零組件,汽車鈑金
1526,日馳,產業機械,產業機械,自行車零件
1527,鑽全,產業機械,產業機械,自行車零件,電動工具
1528,恩德,產業機械,印刷電路板相關,家居相關用品通路,木工機械,流通業,產業機械,雷射鑽孔機、鑽頭
1529,樂事綠能,電力設備,配電工程,配電盤,電力公共事業,電力設備
1530,亞崴,工具機,工具機,龍門機
1531,高林股,產業機械,工業用縫紉機,產業機械
1532,勤美,機械零組件,傳動系統,剎車系統,地產,引擎相關,機械零組件,汽機車零組件,營建,資產股,車用金屬成型,車用鑄件
1533,車王電,產業機械,倒車影像系統,客貨車輛相關,手工具,產業機械,胎壓監測系統,行車紀錄器,車用電子,車輛整車
1535,中宇,電力設備,其他營造工程,工程顧問,水資源,污水處理,營造工程,環保工程,配電工程,電力設備
1536,和大,汽機車零組件,傳動系統,機車零組件,汽機車零組件
1537,廣隆,電池,工業用電池,電池
1538,正峰,產業機械,汽機車零組件,產業機械,車燈,電動工具
1539,巨庭,產業機械,木工機械,產業機械
1540,喬福,工具機,工具機,車床,龍門機
1541,錩泰,產業機械,木工機械,產業機械
1558,伸興,產業機械,傳產其他,家用縫紉機,產業機械,金屬加工／製品
1560,中砂,產業機械,IC製造,產業機械,矽晶圓,磨料磨具
1563,巧新,汽機車零組件,汽機車零組件,輪圈
1565,精華,輔助與彌補用醫材,輔助與彌補用醫材,隱形眼鏡
1568,倉佑,汽機車零組件,傳動系統,汽機車零組件
1569,濱川,電子零件元件,模具沖壓,機殼,電子零件元件
1570,力肯,產業機械,產業機械,電動工具
1580,新麥,產業機械,烘焙及食品飲料機械,產業機械
1582,信錦,電子零件元件,樞紐,電子零件元件
1583,程泰,工具機,工具機,工具機主軸,磨床,車床
1584,精剛,合金鋼,合金鋼
1586,和勤,汽機車零組件,模具沖壓,汽機車零組件,車用沖壓件,車用金屬成型,電子零件元件
1587,吉茂,汽機車零組件,汽機車零組件,車用冷卻系統
1589,永冠-KY,機械零組件,機械零組件
1590,亞德客-KY,機械零組件,機械零組件,氣動元件
1591,駿吉-KY,線材盤元,線材盤元,螺絲螺帽
1593,祺驊,產業機械,休閒娛樂,健身器材,工業馬達,產業機械,連鎖健身房,運動產業
1595,川寶,設備儀器商,PCB相關設備,半導體製程設備,設備儀器商
1597,直得,機械零組件,機械零組件,滑軌
1598,岱宇,運動產業,健身器材,運動產業
1599,宏佳騰,車輛整車,機車,沙灘車,車輛整車,電動機車
1603,華電,電線電纜,建材,金屬建材,電力電纜,電線電纜
1604,聲寶,家電,冷氣機,家電,小家電,液晶電視,物流業,資產股,運輸事業,電冰箱,顯示器
1605,華新,電線電纜,不鏽鋼,電力電纜,電線電纜
1608,華榮,電線電纜,裸銅線,銅,電力電纜,電線電纜,非鐵金屬
1609,大亞,電線電纜,漆包線,裸銅線,電力電纜,電線電纜
1611,中電,家電,LED,LED照明產品,家電,照明
1612,宏泰,電線電纜,電力電纜,電線電纜
1614,三洋電,家電,冷氣機,家電,小家電,洗衣機,液晶電視,資產股,電冰箱
1615,大山,電線電纜,電力電纜,電線電纜
1616,億泰,電線電纜,電力電纜,電線電纜
1617,榮星,電線電纜,漆包線,電線電纜
1618,合機,電線電纜,電力電纜,電線電纜
1623,大東電,電線電纜,電力電纜,電線電纜
1626,艾美特-KY,家電,家電,小家電
1702,南僑,食品加工,冷凍麵團,大宗物資,控股公司,油脂,資產股,食品加工,麵製品相關
1707,葡萄王,食品加工,保健食品,生物科技,食品加工,食品生技
1708,東鹼,化學工業,化學工業,化學產品通路,散裝航運,肥料,運輸事業,鹼業
1709,和益,化學工業,化學工業,合成樹脂,烷基苯,酚
1710,東聯,化纖原料,EG,其他化工產品,化學工業,化纖原料
1711,永光,化學工業,光阻劑,其他化工產品,化學工業,半導體化學品,染料，顏料
1712,興農,化學工業,化學工業,流通業,農藥,連鎖超市
1713,國化,化學工業,保險粉,其他化工產品,化學工業
1714,和桐,化學工業,其他化工產品,化學工業,正烷屬烴,烷基苯
